SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TotalCharges_log,MonthlyCharges_log,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,TotalSpend
0,1.6125732136881425,0.8460288442770204,1.802757966025724,8.759425389713137,4.513602992462601,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,1.36428345228866
0,-0.6283446565089229,-0.0032644838155611237,-0.5251015154562937,6.9976873864827445,4.185098925490565,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,0.0020512209617676923
1,1.5718292524118322,1.0487955488314133,1.9781299834030968,8.819953513551914,4.578312731818208,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,1.6485275234525378
1,-1.2395040756535771,1.0205411719672768,-0.9272218305219706,5.207571753241291,4.56954300834494,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,-1.2649649420257176
0,-0.22090504374582004,0.044934159070319335,-0.18037968960016687,7.536603909609118,4.206928922969246,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,-0.00992618237511053
0,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,3.054001181677967,3.054001181677967,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,1.8979218994870266
1,-1.2802480369298874,-0.6497911073537496,-0.9873998007616529,3.834061463958434,3.834061463958434,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8318937896041356
0,1.6125732136881425,1.1667991227933967,2.1919956071104716,8.88912909231302,4.6141299273595635,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1.8815490111714535
0,-1.1172721918246462,0.1629377330323022,-0.8675512258671538,5.761736867916757,4.258445572902527,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.18204579811593932
0,0.5532302205040753,0.3324639942171226,0.5581019488579861,8.174505679927726,4.328098292648326,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.18392912883040435
0,0.06430268518835193,1.3811999825271402,0.5585210769498313,8.174773302525123,4.67609452432479,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.08881486765859987
0,-0.8728084241667845,1.0986562138857725,-0.5196749096355598,7.008866780350549,4.593603549616626,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,-0.9589163987426869
0,-0.9135523854430948,-0.5068572008645872,-0.7974906564092247,6.16688736221078,3.9229629454664803,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.46304060492885346
0,1.5310852911355222,0.14631751134751586,1.142256212024051,8.491536864602452,4.251348311031766,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,0.22402458945973638
0,-0.6283446565089229,-1.4641819699082799,-0.8228368762792375,6.038467400703318,3.079613757534693,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.9200109169485762
0,1.24587756220135,0.5003282332334644,1.1374472686544572,8.489297705097483,4.392595586023115,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.6233477195214171
0,-0.791320501614164,0.3790006149345245,-0.5743600959347432,6.890049451863205,4.3463994570307305,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,-0.2999109567220646
0,0.6754621043330061,0.6548962949019775,0.7162235363499369,8.270704244607035,4.448516375942715,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.4423576294743787
0,-1.2395040756535771,-0.5168293338754589,-0.9645683494427119,4.584967478670572,3.917010546939185,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6406120657559548
0,-1.2395040756535771,0.526920587929123,-0.9437663604632323,4.977767690470639,4.402441819416474,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,-0.653120216283927
0,0.797693988161937,0.4970041888965074,0.8534769567426433,8.347306006402459,4.391357962102766,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,0.39645725357404366
0,1.4903413298592119,-0.021546727668825993,0.8694920617257846,8.355873542493944,4.176692303570854,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,-0.032111978768072404
1,0.4309983366751445,0.8460288442770204,0.6862448480963709,8.253162539295738,4.513602992462601,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.3646370246625906
0,-0.7098325790615434,1.1402067680977384,-0.3780537333383605,7.263609886536967,4.6061696863211745,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,-0.8093559108622448
1,-0.3023929662984406,0.15628964435838757,-0.23411632284938455,7.4694546091209375,4.255612709818223,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,-0.04726088915926116
1,-0.9950403079957154,0.526920587929123,-0.727959511909416,6.4525220286398515,4.402441819416474,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,-0.524307224102278
1,1.1236456783724194,0.33412601638560113,0.9587222265423222,8.402309698021336,4.328757705794541,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,0.37543925434347286
1,-0.5876006952326126,1.0188791497987983,-0.23416044159589464,7.4693975835734765,4.569024739351738,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.5986940967797871
0,1.24587756220135,1.1584890119510036,1.7770587961836308,8.750239547701803,4.611649152085801,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,1.4433354660465672
1,1.368109446030281,1.451004913603243,2.114633385105133,8.864654822837052,4.695467823968872,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,1.9851335285369485
0,0.06430268518835193,-1.3245721077560746,-0.6128095835182352,6.7971588576401105,3.2561716096118976,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-0.08517354325431063
0,1.6125732136881425,1.419426492402149,2.457590461100858,8.968867357726134,4.686750172980514,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,2.288929140447021
0,0.5939741817803856,1.1867433888151402,1.0693499834162248,8.457039708596394,4.620058798481842,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.704894933354755
0,1.1236456783724194,0.8343946890976701,1.3974169824648146,8.603682765623805,4.509760001183433,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9375639864614955
0,1.6125732136881425,-0.7544985039679034,0.2994337380696746,7.993957547573565,3.763522997109702,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.2166840772664178
0,-0.5876006952326126,-0.3456410505221597,-0.5851030107099358,6.864952156656828,4.014579593753238,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,0.2030989215877516
0,-0.9542963467194051,0.9839766842607471,-0.6291555791002016,6.754895432337801,4.558078578454241,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,-0.9390053550471046
0,-1.1987601143772668,0.3490842159019089,-0.8996696733264564,5.501666290534067,4.334672938290411,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,-0.4184682345818708
0,0.5939741817803856,0.4687498120323708,0.6031251296714726,8.202852241207772,4.380775852772229,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,0.278425286061637
0,-0.05792919864057891,0.4787219450432425,0.09436980429105073,7.823325751531809,4.384523514872469,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.027731978648014296
0,0.7162060656093164,-1.4841262359300234,-0.5966621222955638,6.83722551279161,3.0516399054922867,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-1.062940212303006
0,-0.9135523854430948,0.5003282332334644,-0.6158758364006823,6.789365809481915,4.392595586023115,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.4570760509749605
0,-1.2802480369298874,-0.5234774225493735,-0.9857232883942716,3.9130225057612296,3.9130225057612296,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6701809425959525
0,0.797693988161937,-1.4758161250876303,-0.5261824247457894,6.995445592109125,3.0633909220278057,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-1.177249650614848
1,1.2866215234776603,1.5557123102173966,2.124626281189655,8.867850063029406,4.72384171570559,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,2.0016129426648575
0,1.2051336009250397,-1.3478404181147754,-0.3788478707755411,7.262348056716545,3.228826155721369,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,-1.6243277765549704
0,-1.1987601143772668,-0.009912572489475751,-0.929096877248647,5.184028220145909,4.182050142641207,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.0118827965312569
1,0.9606698332671781,1.5191478225108668,1.7013069084259078,8.722661451050438,4.7140245909001735,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,1.4593994853597112
0,0.5532302205040753,-0.30409049631019386,0.17892338197752508,7.8972407089593375,4.036891987474015,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,-0.16823205232688226
0,-0.9950403079957154,-0.3373309396797665,-0.7946008785128177,6.18053411808844,4.019082077721554,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.33565788211543895
1,-0.09867315991688919,0.33080197204864403,-0.07588443849115852,7.655532680193197,4.327438444389479,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.03264127588877816
0,0.512486259227765,-1.2929936865549807,-0.47061486351640547,7.104636987107422,3.292126286607793,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,-0.6626414976276794
0,-1.2802480369298874,0.48370801154867815,-0.9723553082017324,4.386392092183521,4.386392092183521,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,-0.6192662322324545
0,-0.8728084241667845,-0.47361675749501453,-0.757938200162982,6.339212261646723,3.942552210462969,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.41337669576820574
0,-1.0357842692720256,0.3440981493964733,-0.7881374821490981,6.210399253648137,4.332705079341171,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.35641145023048243
0,0.3902543753988342,1.2964368519347298,0.9018752216641471,8.372976340655828,4.6520537718869415,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.5059401538958188
0,0.6754621043330061,-1.4841262359300234,-0.5779337144020558,6.881770582010144,3.0516399054922867,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,-1.0024710304171172
0,-0.9542963467194051,1.1468548567716528,-0.6020225499965326,6.824101893984884,4.60816569496789,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,-1.094439400034595
0,0.10504664646466222,-0.08802761440797156,-0.029934764000961456,7.703662095843597,4.1455128487965,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,-0.009247005689841796
0,0.6347181430566958,-1.4675060142452372,-0.5410283829464149,6.964135612418245,3.075005454448499,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-0.9314526922862699
0,0.5532302205040753,-1.4907743246039378,-0.5983386346629451,6.833139485601347,3.0421386463681466,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,-0.8247414083224505
0,-0.13941712119319946,-1.0320562061038352,-0.5620950844049546,6.917953103958583,3.548179572010801,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.14388630516457204
0,-0.09867315991688919,0.5734572086465244,0.1265764892433733,7.852127994983248,4.419442836059304,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.05658483485427139
1,-1.2802480369298874,0.32913994988016554,-0.9744068299144488,4.3267781604434035,4.3267781604434035,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.4213807747092835
0,1.368109446030281,0.6382760732171912,1.5136919388920012,8.65089331980408,4.442651256490317,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.8732315249435544
0,1.3273654847539706,1.5374300663641316,2.128155780910457,8.868976189274543,4.718945200246936,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,2.040731605314755
0,1.6125732136881425,1.2000395661629695,2.283475827999021,8.917317395588213,4.623991940228679,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,1.935151659760344
0,-0.8320644628904743,0.47041183420084937,-0.59822833779667,6.83340881685348,4.381401439279963,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.3914129701616526
0,1.5718292524118322,0.06820246942901982,1.0877033819643973,8.465836737139407,4.217299386280878,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,0.10720263653525706
0,-1.1172721918246462,-1.4542098368974081,-0.9571343406557717,4.743626929135107,3.093312601892855,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,1.6247482118433285
0,0.797693988161937,-1.4558718590658866,-0.5188807721983792,7.010492356433249,3.091042453358316,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-1.1613402295110007
1,-0.3023929662984406,1.1202625020759949,0.10200234743728616,7.830226869931373,4.600157644164547,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.33875950103567304
0,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,3.054001181677967,3.054001181677967,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.8979218994870266
0,-1.2802480369298874,-1.5073945462887242,-0.998782437361241,3.017982882488811,3.017982882488811,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,1.9298389087649575
0,0.22727853029359305,1.0039209502824906,0.5833819906082337,8.190520779273172,4.564348191467836,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0.22816967811115177
1,1.368109446030281,-0.6398189743428778,0.3282212201674698,8.015740173896912,3.840527003723076,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.8753423825478971
0,1.4495973685829016,1.5025276008260804,2.3508892726663486,8.937592887972736,4.709530201312334,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,2.1780600563806662
0,-1.1172721918246462,-1.346178395946297,-0.963156549554391,4.617098756853365,3.2308043957334744,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.5040476870259056
0,1.6125732136881425,1.3080710071140806,2.214650583443373,8.896184267815448,4.655387902148709,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,2.109360267674238
0,-0.01718523736426863,-1.1517218022342968,-0.5980959815571398,6.833731918633351,3.4388142452334622,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.019792612548999645
0,0.4309983366751445,0.9823146620922681,0.7226648733404015,8.274433495416885,4.557554332046428,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,0.4233759854533742
0,1.6125732136881425,-1.509056568457203,-0.4059147217594451,7.218360106066341,3.0155349008501706,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-2.4334642002342326
0,0.9199258719908678,1.0620917261792426,1.303973477356569,8.564057693163521,4.582413198865475,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.9770456573397258
0,0.797693988161937,-0.2276374765601766,0.3348390321439745,8.020681302289706,4.07668962698338,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,-0.18158504653240673
0,0.4309983366751445,0.8925654649944222,0.7371358221956916,8.282761164332172,4.528828952731369,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.3846942307862729
1,0.18653456901728277,0.3889727479453962,0.25802829447001063,7.961771097640099,4.350277936359301,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.07255686389746265
0,1.2866215234776603,-0.33899296184824507,0.5030417532134674,8.13871075463796,4.018183201256536,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,-0.4361556410213935
0,-1.1987601143772668,0.8327326669291911,-0.897772567226525,5.519058033245936,4.50920979484218,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.9982467070537235
0,0.1457906077409725,-1.1218054032016815,-0.5104320322417084,7.027625024832521,3.467297183366679,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.16354869149987986
0,-0.9135523854430948,1.178433277972747,-0.5376532988383974,6.971340220607248,4.617592705986649,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.0765605321775287
0,0.3495104141225239,-1.4675060142452372,-0.6389058220789184,6.728808022827132,3.075005454448499,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-0.5129086347661473
0,-0.22090504374582004,0.6781646052606785,-0.05810458364761617,7.674431692830198,4.456670177669648,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-0.14980998179197696
